question_id,language,is_answered,tags,title,answer_count,creation_date,score,link,view_count,user_id,reputation,user_type,display_name
39758498,c++,False,c++|audio|fft|sampling|ifft,How IFFT works in Aquila c++ library,0,1475100747,0,http://stackoverflow.com/questions/39758498/how-ifft-works-in-aquila-c-library,11,5168646,14,registered,a khorasi
39721005,c++,True,c++|cryptography|hmac|crypto++,How to create a HMAC 256 using the Crypto++ library?,3,1474968473,0,http://stackoverflow.com/questions/39721005/how-to-create-a-hmac-256-using-the-crypto-library,28,2230453,23,registered,LeeO
39756468,c++,False,c++|c|visual-studio,How to compile a mixed file (C and C++) with C++ compiler,0,1475092202,-2,http://stackoverflow.com/questions/39756468/how-to-compile-a-mixed-file-c-and-c-with-c-compiler,75,5157245,6,registered,Денис Котов
39758446,c++,False,c++|qt|boost|graph|qt-creator,Creating Bipartite Graph for incremental Convex Hull,0,1475100476,0,http://stackoverflow.com/questions/39758446/creating-bipartite-graph-for-incremental-convex-hull,17,6896192,1,registered,Pietro Meloni
5494614,c++,True,c++|windows|debugging|windbg,Using WinDBG to Identify Defective Function,2,1301537308,8,http://stackoverflow.com/questions/5494614/using-windbg-to-identify-defective-function,7758,284758,10405,registered,Brent Arias
39756403,c++,True,c++,How can I fix a double number with 2 digits after decimal point in cpp?,2,1475091940,0,http://stackoverflow.com/questions/39756403/how-can-i-fix-a-double-number-with-2-digits-after-decimal-point-in-cpp,47,6855645,15,registered,Ashish Deb
39758044,c++,False,c++|eigen,How to get oryginal order of eigenvalues using Eigen?,1,1475098458,0,http://stackoverflow.com/questions/39758044/how-to-get-oryginal-order-of-eigenvalues-using-eigen,12,3975218,36,registered,Karol Borkowski
39758277,c++,False,c++|windows|qt|qtwebkit|qtwebview,Can QWebView load *.js from Qt resource files and run them?,0,1475099563,0,http://stackoverflow.com/questions/39758277/can-qwebview-load-js-from-qt-resource-files-and-run-them,13,1404090,40,registered,marcin
39714796,c++,False,c++|protocol-buffers|zeromq,protobuf SerializeToArray rasie segmentation fault at InternalSerializeWithCachedSizesToArray,1,1474940569,0,http://stackoverflow.com/questions/39714796/protobuf-serializetoarray-rasie-segmentation-fault-at-internalserializewithcache,12,6885196,1,registered,zjc
38305382,c++,False,c++|windows-10|contextmenu|desktop-application|system-tray,Windows 10 tray menu behind taskbar,1,1468235234,0,http://stackoverflow.com/questions/38305382/windows-10-tray-menu-behind-taskbar,82,3218299,43,registered,Kennet
39758206,c++,False,c++|opencv|image-processing|computer-vision,Non-circular objects detection using opencv,0,1475099238,-3,http://stackoverflow.com/questions/39758206/non-circular-objects-detection-using-opencv,21,6896305,1,registered,chodi
39479757,c++,True,c++|libpng,How to build and link libpng for Windows,1,1473804754,0,http://stackoverflow.com/questions/39479757/how-to-build-and-link-libpng-for-windows,29,856932,640,registered,Aaron Kreider
629017,c++,True,c++|c|compiler-construction,how does array[100] = {0} set the entire array to 0?,7,1236662742,98,http://stackoverflow.com/questions/629017/how-does-array100-0-set-the-entire-array-to-0,144701,38038,3418,registered,mahesh
39731346,c++,False,c++|visual-studio-2015|protocol-buffers,protoc.exe causes recompilation of the entire solution when used a prebuild step,2,1474999036,0,http://stackoverflow.com/questions/39731346/protoc-exe-causes-recompilation-of-the-entire-solution-when-used-a-prebuild-step,14,972014,410,registered,user972014
39757354,c++,True,c++|stdin,Best way to read binary file c++ though input redirection,1,1475095610,-1,http://stackoverflow.com/questions/39757354/best-way-to-read-binary-file-c-though-input-redirection,39,3075365,1,registered,Jerry
39757880,c++,False,c++|stack|infix-notation|prefix-operator,Infix to prefix works but not for power (caret) function expressions?,1,1475097704,-3,http://stackoverflow.com/questions/39757880/infix-to-prefix-works-but-not-for-power-caret-function-expressions,25,5946272,3,registered,Riles
25346208,c++,False,c++|multithreading|sockets|boost|boost-asio,"boost asio http server, how to stop?",1,1408247948,5,http://stackoverflow.com/questions/25346208/boost-asio-http-server-how-to-stop,355,134692,1795,registered,Ted Middleton
39755713,c++,True,c++|getline,C++ Feeding strings from a text document as arguments,1,1475089510,-1,http://stackoverflow.com/questions/39755713/c-feeding-strings-from-a-text-document-as-arguments,27,6895620,3,registered,Chris White
39746088,c++,False,c++|linux|terminal,Stdout being not read using &quot;popen&quot; and &quot;read&quot; functions,1,1475061926,0,http://stackoverflow.com/questions/39746088/stdout-being-not-read-using-popen-and-read-functions,31,6798712,1,registered,CuriousKimchi
39745817,c++,True,c++|function|c++11|c++14|principles,std::ignore for ignoring unused variable,6,1475061141,15,http://stackoverflow.com/questions/39745817/stdignore-for-ignoring-unused-variable,911,6354590,156,registered,gaurav bharadwaj
39757537,c++,False,c++,ISO C++ forbids declaration of &#39;MyNode&#39; with no type,0,1475096301,-1,http://stackoverflow.com/questions/39757537/iso-c-forbids-declaration-of-mynode-with-no-type,29,6891117,1,registered,Johnathan
39750160,c++,True,c++|c++11|c++14|template-meta-programming,SFINAE to determine if a type has a potentially overloaded method,2,1475072216,3,http://stackoverflow.com/questions/39750160/sfinae-to-determine-if-a-type-has-a-potentially-overloaded-method,72,6612932,3511,registered,wasthishelpful
39757246,c++,True,c++|strict-aliasing,"Violating strict-aliasing, even without any casting?",2,1475095212,1,http://stackoverflow.com/questions/39757246/violating-strict-aliasing-even-without-any-casting,55,146041,14148,registered,Aaron McDaid
39757090,c++,True,c++|inheritance|design,Implementing a ReaderWriter class based upon separate stateful Reader and Writer bases,2,1475094591,2,http://stackoverflow.com/questions/39757090/implementing-a-readerwriter-class-based-upon-separate-stateful-reader-and-writer,19,1816262,3195,registered,OMGtechy
39757383,c++,False,c++|windows|dll|hook|shared-memory,Shared data segment vs global parameter when doing a global hook,0,1475095718,0,http://stackoverflow.com/questions/39757383/shared-data-segment-vs-global-parameter-when-doing-a-global-hook,8,1889421,1,registered,Universe68
37259529,c++,True,c++|c++11|stdbind,Why use mem_fn?,2,1463418877,3,http://stackoverflow.com/questions/37259529/why-use-mem-fn,205,191463,29508,registered,Jonathan.
39756656,c++,False,c++|c++11|pow|math.h|cmath,"Why a+=b*pow(10,c-i-1) == 99 c++?",3,1475092895,1,http://stackoverflow.com/questions/39756656/why-a-bpow10-c-i-1-99-c,107,6895920,6,registered,Robert Rusiecki
39756978,c++,False,c++|oop,simplle C++ code to add string by oop,0,1475094172,-5,http://stackoverflow.com/questions/39756978/simplle-c-code-to-add-string-by-oop,35,6896011,1,registered,Alexander 27
5093460,c++,True,c++|c|preprocessor|ansi-c,How to convert an enum type variable to a string?,19,1298477257,44,http://stackoverflow.com/questions/5093460/how-to-convert-an-enum-type-variable-to-a-string,74415,215571,9281,registered,psihodelia
39677039,c++,False,c++|cartesian-product,Generating all combinations with unknown length,3,1474724696,1,http://stackoverflow.com/questions/39677039/generating-all-combinations-with-unknown-length,79,5567360,25,registered,Revolt
39635817,c++,True,c++|multithreading|winapi|windows-10|critical-section,Windows 10 specific crash on call LeaveCriticalSection,3,1474537977,0,http://stackoverflow.com/questions/39635817/windows-10-specific-crash-on-call-leavecriticalsection,77,6863399,4,registered,tikhon_k
39737393,c++,True,c++|multithreading,Inconsistent output from c++ multithreaded program,1,1475032103,-1,http://stackoverflow.com/questions/39737393/inconsistent-output-from-c-multithreaded-program,55,4570833,114,registered,Adhil
39708186,c++,True,c++|data-structures|stack,Infinite size Stack implementation using pointer to an array,2,1474908453,2,http://stackoverflow.com/questions/39708186/infinite-size-stack-implementation-using-pointer-to-an-array,27,6876720,18,registered,Hisenbeeeerg
39440919,c++,False,c++|visual-c++|struct|process|inject,Get loaded module from another process,0,1473630089,0,http://stackoverflow.com/questions/39440919/get-loaded-module-from-another-process,23,6322353,9,registered,Burak Kocaman
39755872,c++,False,c++|c++11,Error handling doubles with strings in C++,1,1475090067,-1,http://stackoverflow.com/questions/39755872/error-handling-doubles-with-strings-in-c,36,6436763,6,registered,ProgrammingKid33
29658672,c++,True,c++|rest|visual-studio-2012|nuget-package,Cannot open include file: &#39;cpprest/http_client.h&#39;,2,1429124670,0,http://stackoverflow.com/questions/29658672/cannot-open-include-file-cpprest-http-client-h,1658,2880391,351,registered,user2880391
39756768,c++,False,c++|network-programming|sfml,Get the host IP address in SFML,0,1475093309,0,http://stackoverflow.com/questions/39756768/get-the-host-ip-address-in-sfml,16,6171792,724,registered,Kake_Fisk
39699276,c++,False,c++|exception|swig|extend,Swig applying %exception directive on %extend methods,1,1474882397,0,http://stackoverflow.com/questions/39699276/swig-applying-exception-directive-on-extend-methods,16,6779762,16,registered,Or.m
39756634,c++,False,c++|xcode7|sfml,Adding library to xcode7,0,1475092795,0,http://stackoverflow.com/questions/39756634/adding-library-to-xcode7,13,6167164,1,registered,Ivan Suprynovich
39698324,c++,False,c++|opencv|k-means,How to set coordinates for KMEANS_USE_INITIAL_LABELS in OpenCV?,1,1474879598,0,http://stackoverflow.com/questions/39698324/how-to-set-coordinates-for-kmeans-use-initial-labels-in-opencv,27,6881123,1,registered,ylva
39756654,c++,False,c++|coredump,Segmentation fault (core dumped) for C++ program,0,1475092891,-3,http://stackoverflow.com/questions/39756654/segmentation-fault-core-dumped-for-c-program,28,1504209,27,registered,user1504209
39755921,c++,False,c++|qt|voip|qtgstreamer,Bind Qt with QtGStreamer,0,1475090265,1,http://stackoverflow.com/questions/39755921/bind-qt-with-qtgstreamer,24,5499875,130,registered,no name
39756409,c++,True,c++|numbers|decimal,How to get rid of this error?,2,1475091970,-3,http://stackoverflow.com/questions/39756409/how-to-get-rid-of-this-error,39,6895891,3,registered,Maddie Wood
38242135,c++,False,c++|winsock|io-completion-ports,continuity multiple WSASend() io compretion ports,1,1467884227,1,http://stackoverflow.com/questions/38242135/continuity-multiple-wsasend-io-compretion-ports,28,4358474,67,registered,Wusevar i
39756493,c++,False,c++|stl,problems with getline() function,0,1475092339,0,http://stackoverflow.com/questions/39756493/problems-with-getline-function,21,6742930,1,registered,B.Pukhalskyi
39756421,c++,False,c++|visual-studio|clang,Writing a Clang static checker for Visual Studio,0,1475092023,0,http://stackoverflow.com/questions/39756421/writing-a-clang-static-checker-for-visual-studio,18,972014,410,registered,user972014
39756311,c++,False,c++|raspberry-pi|vtable|virtual-inheritance,"C++ inherited class vtable not populated for Raspberry Pi g++, possible race condition?",0,1475091677,0,http://stackoverflow.com/questions/39756311/c-inherited-class-vtable-not-populated-for-raspberry-pi-g-possible-race-con,22,272023,1324,registered,John
39756017,c++,False,c#|c++|dll|pinvoke,i can not import c++ dll function to c# using pinvke,1,1475090649,0,http://stackoverflow.com/questions/39756017/i-can-not-import-c-dll-function-to-c-using-pinvke,17,4018436,1,registered,falcon eagle
39755783,c++,False,c++|string|widechar|widestring,"Adding &quot;L&quot; to a string literal works to make it wide string, but not to a variable",0,1475089764,0,http://stackoverflow.com/questions/39755783/adding-l-to-a-string-literal-works-to-make-it-wide-string-but-not-to-a-variab,48,1422096,3133,registered,Basj
39756032,c++,False,c++|libconfig,libconfig when a parameter not explicitly entered in config file,0,1475090705,-1,http://stackoverflow.com/questions/39756032/libconfig-when-a-parameter-not-explicitly-entered-in-config-file,10,5731498,7,registered,jmorgie7
39755492,c++,True,c++|templates|inheritance,Error when extending a template abstract class,1,1475088703,0,http://stackoverflow.com/questions/39755492/error-when-extending-a-template-abstract-class,36,5569380,45,registered,pyro97
39648404,c++,False,c++|crash|cross-platform|solution,Crash when adding a Variable to a Class,0,1474576493,-2,http://stackoverflow.com/questions/39648404/crash-when-adding-a-variable-to-a-class,18,6866753,1,registered,Mumbo
39739602,c++,True,c++|templates|language-lawyer|sfinae|decltype,"decltype(auto), trailing return type and sfinae: can we mix them?",3,1475044266,5,http://stackoverflow.com/questions/39739602/decltypeauto-trailing-return-type-and-sfinae-can-we-mix-them,89,4987285,14305,registered,skypjack
39753092,c++,True,c++|c++11,C++11 conditional expression on std::greater and std::less got error of different types,6,1475080500,5,http://stackoverflow.com/questions/39753092/c11-conditional-expression-on-stdgreater-and-stdless-got-error-of-differen,90,4007560,1040,registered,Robin Hsu
39754574,c++,True,c++|arrays|histogram|dice|undeclared-identifier,Dice Game c++ error undeclared identifier/code review,2,1475085569,0,http://stackoverflow.com/questions/39754574/dice-game-c-error-undeclared-identifier-code-review,57,6895315,1,registered,Bren Bailey
39736835,c++,True,c++,Beginner c++ How to return the number of digits in a number?,5,1475027671,0,http://stackoverflow.com/questions/39736835/beginner-c-how-to-return-the-number-of-digits-in-a-number,107,6890974,1,registered,lex925
39631977,c++,False,c++|google-chrome-extension|mfc|firefox-addon,"Using C++ MFC, get list of extensions which are added to browser (Chrome, IE or Firefox)",2,1474526515,1,http://stackoverflow.com/questions/39631977/using-c-mfc-get-list-of-extensions-which-are-added-to-browser-chrome-ie-or,60,5072038,6,registered,Satish R
39754970,c++,False,c++|int|max|permutation|long-integer,I can&#39;t understand codility PermMissingElem wrong using C/C++,1,1475086958,-1,http://stackoverflow.com/questions/39754970/i-cant-understand-codility-permmissingelem-wrong-using-c-c,23,6393748,6,registered,fisache
39755619,c++,False,c++,Dynamic Data Type Linked List in CPP,0,1475089155,-1,http://stackoverflow.com/questions/39755619/dynamic-data-type-linked-list-in-cpp,27,5769319,1,registered,Divyank
39722847,c++,True,c++|qt|qtwebengine,One QWebEnginePage for two or more QWebEngineView,2,1474973784,1,http://stackoverflow.com/questions/39722847/one-qwebenginepage-for-two-or-more-qwebengineview,21,341129,528,registered,Dalamber
6806173,c++,True,c++|design|standard-library|inheritance,Subclass/inherit standard containers?,9,1311502012,35,http://stackoverflow.com/questions/6806173/subclass-inherit-standard-containers,9832,514235,37254,registered,iammilind
39738359,c++,False,c++|pointers|gcc|polymorphism|rtti,How to know a gcc&#39;s c++ object&#39;s RTTI information from &quot;this&quot; pointer?,1,1475038611,1,http://stackoverflow.com/questions/39738359/how-to-know-a-gccs-c-objects-rtti-information-from-this-pointer,32,5890784,772,registered,Hind Forsum
39755436,c++,False,c++|binary,open/save to binary file in c++ fails intermittently,0,1475088493,-1,http://stackoverflow.com/questions/39755436/open-save-to-binary-file-in-c-fails-intermittently,28,3769000,14,registered,user3769000
11841391,c++,True,c++|c|curve|nurbs|opennurbs,Drawing NURBS Curves?,3,1344325534,4,http://stackoverflow.com/questions/11841391/drawing-nurbs-curves,3723,878466,31,registered,Ilija Boshkov
39755274,c++,False,c++|qt|templates|c++11,Compile error when building qt 5.7 on Windows with msvc 2013,0,1475087969,0,http://stackoverflow.com/questions/39755274/compile-error-when-building-qt-5-7-on-windows-with-msvc-2013,27,6628771,6,registered,Katherine Maguire
39754592,c++,True,c++|debugging|compiler-errors|logic,C++ Functions and strange errors,2,1475085632,-2,http://stackoverflow.com/questions/39754592/c-functions-and-strange-errors,54,2366830,29,registered,Rext
39751294,c++,False,c++|multithreading|performance|openmp,How can I improve the perfomance of my OpenMP code?,2,1475075176,2,http://stackoverflow.com/questions/39751294/how-can-i-improve-the-perfomance-of-my-openmp-code,36,4090728,27,registered,phirus
39753857,c++,True,c++|iomanip,Unexpected results from ios_base::xalloc() and ostream::iword() (iomanip),1,1475083028,0,http://stackoverflow.com/questions/39753857/unexpected-results-from-ios-basexalloc-and-ostreamiword-iomanip,14,79178,103,registered,HankB
39755166,c++,False,c++|graphics|sdl|sdl-2|rect,Want to make (n) physical copies of SDL_Rect without declaring it (n) times,0,1475087607,0,http://stackoverflow.com/questions/39755166/want-to-make-n-physical-copies-of-sdl-rect-without-declaring-it-n-times,27,3626828,22,registered,TheReshi
39669863,c++,True,c++|computer-vision|face-detection|dlib,Training Dlib&#39;s face detector using LFW,1,1474666418,0,http://stackoverflow.com/questions/39669863/training-dlibs-face-detector-using-lfw,16,2168245,46,registered,MBA
39750427,c++,False,c++|opencv|image-processing|runtime-error,Error using the .at operator openCV (C++),1,1475072893,1,http://stackoverflow.com/questions/39750427/error-using-the-at-operator-opencv-c,44,5556083,11,registered,Vin
39731142,c++,False,c++|windows|authentication|winapi|user-accounts,C++: How to programmatically create a local user logon credential in Windows Credential Manager so &quot;runas /savecred&quot; can use it?,1,1474998223,2,http://stackoverflow.com/questions/39731142/c-how-to-programmatically-create-a-local-user-logon-credential-in-windows-cre,43,6889088,11,registered,Batistuta
39755010,c++,True,c++|c++11|terminal|codeblocks,"C++ program compiles and runs in codeblocks, but can&#39;t compile it in terminal",2,1475087106,2,http://stackoverflow.com/questions/39755010/c-program-compiles-and-runs-in-codeblocks-but-cant-compile-it-in-terminal,64,5464979,82,registered,Zequan Wu
15201276,c++,True,c++|c|variables,Initialize a variable,7,1362399013,3,http://stackoverflow.com/questions/15201276/initialize-a-variable,613,804790,735,registered,Alexandre
39753704,c++,True,c++|visual-studio-2015|compiler-errors,Code that compiled fine in MSVC2013 seems to confuse MSVC2015,2,1475082477,1,http://stackoverflow.com/questions/39753704/code-that-compiled-fine-in-msvc2013-seems-to-confuse-msvc2015,45,365908,122,registered,Jehjoa
39691352,c++,False,c++|boost|websocket,Can&#39;t delete io_service object (Boost),0,1474834286,1,http://stackoverflow.com/questions/39691352/cant-delete-io-service-object-boost,31,4616109,29,registered,Леонтий Хачуев
64782,c++,True,c++|int|stdstring,How do you append an int to a string in C++?,21,1221498575,96,http://stackoverflow.com/questions/64782/how-do-you-append-an-int-to-a-string-in-c,221713,,,does_not_exist,Wawa
39754910,c++,False,c++|opencv|histogram,Regarding the operator &lt;&lt; for std::fstream,0,1475086761,0,http://stackoverflow.com/questions/39754910/regarding-the-operator-for-stdfstream,47,3533910,3,registered,user3533910
39709957,c++,False,c++|visual-studio-2015|opencv3.0,vs2015&amp;opencv3.0 raise exception that ntdll.dll crack,0,1474914827,-2,http://stackoverflow.com/questions/39709957/vs2015opencv3-0-raise-exception-that-ntdll-dll-crack,25,6557888,1,registered,Haonan Wang
39754883,c++,False,c++|opencv|vision,Stereo feature matching using known fundamental matrix (OpenCV - c++),0,1475086654,0,http://stackoverflow.com/questions/39754883/stereo-feature-matching-using-known-fundamental-matrix-opencv-c,12,6889602,8,registered,Riccardo Giubilato
39703217,c++,False,c#|c++|vb.net,Ameritrade API Streaming Futures - Symbol Naming Conventions?,0,1474893886,-1,http://stackoverflow.com/questions/39703217/ameritrade-api-streaming-futures-symbol-naming-conventions,32,6691061,1252,registered,Shannon Holsinger
191757,c++,True,c++|int|concatenation|stdstring,C++ concatenate string and int,25,1223651105,408,http://stackoverflow.com/questions/191757/c-concatenate-string-and-int,365408,23120,3959,unregistered,Obediah Stane
39622902,c++,True,c++|performance|optimization|quicksort|bubble-sort,In which situations is Quicksort faster than Bubblesort? Why?,1,1474478648,-1,http://stackoverflow.com/questions/39622902/in-which-situations-is-quicksort-faster-than-bubblesort-why,87,5472865,280,registered,Guilherme Fidelis
39754741,c++,False,c++|eigen|eigen3,Eigen: error: ‘EIGEN_DEVICE_FUNC’ does not name a type,0,1475086157,-1,http://stackoverflow.com/questions/39754741/eigen-error-eigen-device-func-does-not-name-a-type,15,5869383,1,registered,Kathy Lee
36675167,c++,True,c++|algorithm|fibonacci|mod,Fibonacci mod number c++,1,1460887645,4,http://stackoverflow.com/questions/36675167/fibonacci-mod-number-c,570,5403074,664,registered,StefanL19
39754654,c++,False,c++|mysql|cygwin,Building MySQL C++ Connector from source,0,1475085847,0,http://stackoverflow.com/questions/39754654/building-mysql-c-connector-from-source,16,499448,9746,registered,Boardy
36189910,c++,True,c++|clion,CLion indexer does not resolve some includes in the project directory,2,1458772112,1,http://stackoverflow.com/questions/36189910/clion-indexer-does-not-resolve-some-includes-in-the-project-directory,865,4756725,27,registered,CPayne
13192093,c++,True,c++,How to create Array of Dynamic Arrays in C++,4,1351846573,2,http://stackoverflow.com/questions/13192093/how-to-create-array-of-dynamic-arrays-in-c,3350,1060880,642,registered,alessandro
39752084,c++,True,c++|algorithm|data-structures|big-o,Calculating algorithm complexity by counting steps,4,1475077354,1,http://stackoverflow.com/questions/39752084/calculating-algorithm-complexity-by-counting-steps,72,6894717,2,registered,bdover
8231966,c++,True,c++|visual-c++|macros,Why do I need double layer of indirection for macros?,4,1321987036,19,http://stackoverflow.com/questions/8231966/why-do-i-need-double-layer-of-indirection-for-macros,2839,1036205,1256,registered,Rookie
39709328,c++,False,c++|performance|caching|perf|papi,Why does Perf and Papi give different values for L3 cache references and misses?,0,1474912419,3,http://stackoverflow.com/questions/39709328/why-does-perf-and-papi-give-different-values-for-l3-cache-references-and-misses,52,4038196,429,registered,jsguy
39752396,c++,True,c++|templates|metaprogramming|template-meta-programming,template with one explicit argument,2,1475078283,0,http://stackoverflow.com/questions/39752396/template-with-one-explicit-argument,46,6872237,105,registered,r xu
39712154,c++,True,c++|boost-iostreams,Unexpected behavior with boost::streams::output filter,1,1474923043,1,http://stackoverflow.com/questions/39712154/unexpected-behavior-with-booststreamsoutput-filter,33,79178,103,registered,HankB
11094610,c++,True,c++|c|cross-platform,Cross Platform way to get the time of day?,2,1340081883,3,http://stackoverflow.com/questions/11094610/cross-platform-way-to-get-the-time-of-day,2944,146780,15695,registered,jmasterx
39753615,c++,True,c++|windows|osx,Unexpected overflow C++ (windows specific),1,1475082167,-1,http://stackoverflow.com/questions/39753615/unexpected-overflow-c-windows-specific,37,6382401,32,registered,Robert J
15976333,c++,True,c++|function|recursion|stack-overflow,Stack overflow caused by recursive function,6,1365783716,5,http://stackoverflow.com/questions/15976333/stack-overflow-caused-by-recursive-function,9470,2275213,26,registered,charles
13027091,c++,True,c++|qt|editor|text-editor|qtextedit,How to override tab width in qt?,3,1350983634,11,http://stackoverflow.com/questions/13027091/how-to-override-tab-width-in-qt,5029,1662800,1138,registered,Barış Akkurt
39743432,c++,False,python|c++|arrays|numpy|swig,Convert a ctypes int** to numpy 2 dimensional array,2,1475055129,1,http://stackoverflow.com/questions/39743432/convert-a-ctypes-int-to-numpy-2-dimensional-array,22,6892831,6,registered,xitiru
39729637,c++,True,c++|c++11,Simple stream iterator in C++,1,1474992977,1,http://stackoverflow.com/questions/39729637/simple-stream-iterator-in-c,45,3612643,321,registered,user3612643
39753551,c++,True,c++|templates|using,C++ multiple definitions of &#39;using&#39; alias,1,1475081991,3,http://stackoverflow.com/questions/39753551/c-multiple-definitions-of-using-alias,52,3964037,371,registered,Alexander Bily
39678143,c++,True,c++|websocket|boost-asio,&#39;Error while decoding payload&#39; after trying to send second payload,1,1474731865,1,http://stackoverflow.com/questions/39678143/error-while-decoding-payload-after-trying-to-send-second-payload,37,4366641,73,registered,Orfby
39745020,c++,False,c++|opencv|build|cmake|dlib,Running Dlib facial landmark using webcam,0,1475058953,0,http://stackoverflow.com/questions/39745020/running-dlib-facial-landmark-using-webcam,21,5701523,11,registered,joe
39753967,c++,False,c++|c|vim|vim-plugin,Commands given for cmake and doxygen in _vimrc give error on gvim start up?,0,1475083361,0,http://stackoverflow.com/questions/39753967/commands-given-for-cmake-and-doxygen-in-vimrc-give-error-on-gvim-start-up,15,6623360,1,registered,aks
39753949,c++,False,c++,Compile log4cxx with Visual Studio 2015,0,1475083292,-2,http://stackoverflow.com/questions/39753949/compile-log4cxx-with-visual-studio-2015,19,6895112,1,registered,Christopher M
39752068,c++,True,c++|linker,Multiple linking c++ files,3,1475077304,0,http://stackoverflow.com/questions/39752068/multiple-linking-c-files,32,1219501,151,registered,sger
3029442,c++,True,c++|c,What does &#39;: number&#39; after a struct field mean?,2,1276362464,-1,http://stackoverflow.com/questions/3029442/what-does-number-after-a-struct-field-mean,495,365319,66,registered,lukmac
39753793,c++,False,c++|embedded|embedded-linux,QP Framework: Blinking LED compilation failure,0,1475082790,0,http://stackoverflow.com/questions/39753793/qp-framework-blinking-led-compilation-failure,12,2039094,414,registered,Gilson PJ
492916,c++,True,c++|linux,Best way to monitor disk mounts in Linux using C++?,3,1233255140,7,http://stackoverflow.com/questions/492916/best-way-to-monitor-disk-mounts-in-linux-using-c,3081,3552,1510,registered,jamesmillerio
39741157,c++,True,c++|qt|user-interface,Force QDockWidget order,1,1475048840,0,http://stackoverflow.com/questions/39741157/force-qdockwidget-order,22,2750227,25,registered,JL Tresset
39753735,c++,False,c++|c|linux,How to link library from dynamic to static without binary source code?,0,1475082579,1,http://stackoverflow.com/questions/39753735/how-to-link-library-from-dynamic-to-static-without-binary-source-code,38,3510717,9,registered,poloDD
39753342,c++,False,java|c++|sockets|encryption|stream,C++ Stream Ciphering,0,1475081242,0,http://stackoverflow.com/questions/39753342/c-stream-ciphering,36,1720829,317,registered,Nathan Fiscaletti
8778058,c++,True,c++|c|linux,How to reliably monitor drives mount/umount on linux?,3,1326030454,4,http://stackoverflow.com/questions/8778058/how-to-reliably-monitor-drives-mount-umount-on-linux,551,15958,1701,registered,Sergey Stolyarov
38807341,c++,True,c++|c++11|default|default-value|language-construct,Specifying default parameter when calling C++ function,5,1470507005,9,http://stackoverflow.com/questions/38807341/specifying-default-parameter-when-calling-c-function,271,6525260,1,registered,Arnav Borborah
39449244,c++,False,c++|c++11|libc++,Disable __builtin_operator in libc++/libcpp,0,1473679535,-2,http://stackoverflow.com/questions/39449244/disable-builtin-operator-in-libc-libcpp,40,6822207,6,registered,RAVI KESH Singh
39750404,c++,False,c++,C++ Erase-Remove Idiom not working properly?,2,1475072805,-1,http://stackoverflow.com/questions/39750404/c-erase-remove-idiom-not-working-properly,57,6889115,1,registered,Illusions TR
39751800,c++,True,c++|string|c++11|vector|stl,"Sort a Substring in Descending order using Vector, however getting segmentation fault",1,1475076565,-1,http://stackoverflow.com/questions/39751800/sort-a-substring-in-descending-order-using-vector-however-getting-segmentation,38,5724244,69,registered,Farhan Patel
39753138,c++,False,java|c++|graph|vertex,java graph: error in add vertex,0,1475080650,0,http://stackoverflow.com/questions/39753138/java-graph-error-in-add-vertex,4,5459442,18,registered,Shreyansh Makwana
39753237,c++,False,c#|c++|atan2,atan2 precision vs vector magnitude?,0,1475080966,-3,http://stackoverflow.com/questions/39753237/atan2-precision-vs-vector-magnitude,30,1513481,350,registered,Icebone1000
39752685,c++,True,c++|opengl|render|geometry-instancing,Instancing millions of objects in OpenGL: improving frames-per-second,1,1475079143,3,http://stackoverflow.com/questions/39752685/instancing-millions-of-objects-in-opengl-improving-frames-per-second,44,1324967,140,registered,Paul Terwilliger
39751590,c++,False,c++|boost|boost-hana,SFINAE template constructor with boost::hana,0,1475076067,0,http://stackoverflow.com/questions/39751590/sfinae-template-constructor-with-boosthana,24,5480913,81,registered,Engineerist
39753113,c++,False,c++|mpi|distributed-computing|message-passing,"MPI Programming C++, Specific Sequence for process based on rank",0,1475080566,0,http://stackoverflow.com/questions/39753113/mpi-programming-c-specific-sequence-for-process-based-on-rank,16,2877774,305,registered,shubhraj
1426330,c++,True,c++,Fatal error LNK1302: only support linking safe .netmodules; unable to link ijw/native .netmodule,2,1253010579,10,http://stackoverflow.com/questions/1426330/fatal-error-lnk1302-only-support-linking-safe-netmodules-unable-to-link-ijw-n,5327,,,does_not_exist,Sagar 
39751455,c++,False,c++|c++11,errors when trying to work with threads,1,1475075663,-1,http://stackoverflow.com/questions/39751455/errors-when-trying-to-work-with-threads,45,6660273,1,registered,Peretz B
39729909,c++,True,c++,How to output vector?,3,1474993917,0,http://stackoverflow.com/questions/39729909/how-to-output-vector,84,6889115,1,registered,Illusions TR
1732208,c++,True,c++|arrays|dll|c#-3.0,What is a safe way to pass an array of arrays to a DLL in C#?,2,1258150060,3,http://stackoverflow.com/questions/1732208/what-is-a-safe-way-to-pass-an-array-of-arrays-to-a-dll-in-c,697,46810,3730,registered,QueueHammer
39752734,c++,False,c++|sorting,Sort a few items based on a condition (C++),0,1475079362,-4,http://stackoverflow.com/questions/39752734/sort-a-few-items-based-on-a-condition-c,33,5181524,5,registered,Teodor Vecerdi
